time,S,I,R
112.9,0.13479973091269165,0.0012991454758830066,0.8639011236114253
113.0,0.1349612881535169,0.001297369917617497,0.8637413419288656
113.10000000000001,0.13512281529432119,0.0012956101808861964,0.8635815745247927
113.2,0.1352843122403813,0.0012938662053702476,0.8634218215542485
113.30000000000001,0.13544577889703302,0.001292137931323033,0.863262083171644
113.4,0.1356072151696688,0.001290425299566802,0.8631023595307644
113.5,0.13576862096373518,0.0012887282514893285,0.8629426507847755
113.60000000000001,0.13592999618473028,0.0012870467290406057,0.8627829570862291
113.7,0.13609134073820153,0.001285380674729572,0.8626232785870689
113.80000000000001,0.13625265452974306,0.0012837300316208705,0.862463615438636
113.9,0.13641393746499328,0.0012820947433316418,0.8623039677916751
114.0,0.1365751894496325,0.0012804747540283489,0.8621443357963391
114.10000000000001,0.13673641038938042,0.0012788700084236347,0.8619847196021959
114.2,0.13689760018999364,0.0012772804517732117,0.8618251193582331
114.30000000000001,0.13705875875726325,0.001275706029872783,0.8616655352128639
114.4,0.13721988599701243,0.0012741466890549959,0.8615059673139326
114.5,0.1373809818150939,0.0012726023761864256,0.8613464158087197
114.60000000000001,0.13754204611738752,0.0012710730386645917,0.8611868808439479
114.7,0.13770307880979787,0.001269558624415004,0.8610273625657872
114.80000000000001,0.13786407979825172,0.0012680590818882399,0.8608678611198601
114.9,0.13802504898869558,0.0012665743600570529,0.8607083766512474
115.0,0.13818598628709336,0.0012651044084135096,0.8605489093044932
115.10000000000001,0.13834689159942382,0.001263649176966158,0.8603894592236101
115.2,0.13850776483167807,0.0012622086162372257,0.8602300265520848
115.30000000000001,0.13866860588985727,0.0012607826772598465,0.860070611432883
115.4,0.13882941467997,0.0012593713115753185,0.8599112140084547
115.5,0.13899019110803,0.0012579744712303892,0.8597518344207397
115.60000000000001,0.13915093508005344,0.0012565921087745705,0.859592472811172
115.7,0.13931164650205674,0.0012552241772574829,0.8594331293206858
115.80000000000001,0.139472325280054,0.0012538706302262274,0.8592738040897199
115.9,0.13963297132005442,0.0012525314217227863,0.8591144972582229
116.0,0.13979358452806007,0.0012512065062814522,0.8589552089656586
116.10000000000001,0.1399541648100632,0.0012498958389262843,0.8587959393510106
116.2,0.14011471207204396,0.0012485993751685932,0.8586366885527875
116.30000000000001,0.14027522621996782,0.0012473170710044534,0.8584774567090278
116.4,0.14043570715978312,0.0012460488829122416,0.8583182439573046
116.5,0.1405961547974187,0.0012447947678502053,0.8581590504347312
116.60000000000001,0.14075656903878114,0.0012435546832540538,0.8579998762779649
116.7,0.1409169497897527,0.0012423285870345815,0.8578407216232128
116.80000000000001,0.1410772969561885,0.0012411164375753128,0.8576815866062361
116.9,0.14123761044391434,0.0012399181937301775,0.8575224713623555
117.0,0.1413978901587238,0.0012387338148212084,0.857363376026455
117.10000000000001,0.14155813600637623,0.0012375632606362696,0.8572043007329875
117.2,0.14171834789259394,0.0012364064914268068,0.8570452456159793
117.30000000000001,0.14187852572305984,0.0012352634679056254,0.8568862108090346
117.4,0.14203866940341497,0.0012341341512446936,0.8567271964453405
117.5,0.1421987788392559,0.0012330185030729713,0.8565682026576712
117.60000000000001,0.1423588539361324,0.0012319164854742634,0.8564092295783934
117.7,0.14251889459954473,0.0012308280609850993,0.8562502773394702
117.80000000000001,0.14267890073494133,0.001229753192592636,0.8560913460724661
117.9,0.14283887224771621,0.0012286918437325873,0.8559324359085513
118.0,0.1429988090432065,0.0012276439782871768,0.8557735469785064
118.10000000000001,0.1431587110266899,0.0012266095605831153,0.8556146794127271
118.2,0.14331857810338217,0.0012255885553896031,0.8554558333412283
118.30000000000001,0.14347841017843463,0.0012245809279163556,0.8552970088936491
118.4,0.14363820715693162,0.0012235866438116531,0.8551382061992568
118.5,0.14379796894388802,0.0012226056691604153,0.8549794253869515
118.60000000000001,0.14395769544424675,0.001221637970482299,0.854820666585271
118.7,0.144117386562876,0.001220683514729817,0.8546619299223942
118.80000000000001,0.14427704220456705,0.001219742269286485,0.8545032155261465
118.9,0.14443666227403149,0.0012188142019649887,0.8543445235240036
119.0,0.14459624667589874,0.0012178992810053732,0.854185854043096
119.10000000000001,0.14475579531471353,0.001216997475073258,0.8540272072102133
119.2,0.1449153080949333,0.0012161087532580727,0.8538685831518087
119.30000000000001,0.1450747849209257,0.0012152330850713174,0.853709981994003
119.4,0.145234225696966,0.001214370440444843,0.8535514038625892
119.5,0.14539363032723449,0.0012135207897291558,0.8533928488830365
119.60000000000001,0.14555299871581398,0.001212684103691745,0.8532343171804944
119.7,0.14571233076668721,0.0012118603535154295,0.8530758088797974
119.80000000000001,0.14587162638373424,0.0012110495107967303,0.852917324105469
119.9,0.14603088547072984,0.0012102515475442615,0.8527588629817259
120.0,0.14619010793134102,0.0012094664361771458,0.8526004256324818
120.10000000000001,0.1463492936691243,0.0012086941495234498,0.8524420121813522
120.2,0.14650844258752327,0.001207934660818642,0.8522836227516581
120.30000000000001,0.14666755458986572,0.0012071879437040704,0.8521252574664303
120.4,0.14682662957936135,0.0012064539722254648,0.8519669164484133
120.5,0.1469856674590989,0.0012057327208314563,0.8518085998200695
120.60000000000001,0.14714466813204383,0.0012050241643721215,0.8516503077035841
120.7,0.1473036315010352,0.001204328278097543,0.8514920402208672
120.80000000000001,0.1474625574687836,0.001203645037656397,0.85133379749356
120.9,0.14762144593786808,0.001202974419094556,0.8511755796430374
121.0,0.1477802968107338,0.0012023163988537152,0.8510173867904125
121.10000000000001,0.14793910998968915,0.0012016709537700382,0.8508592190565408
121.2,0.1480978853769033,0.0012010380610728234,0.8507010765620239
121.30000000000001,0.14825662287440336,0.0012004176983831912,0.8505429594272135
121.4,0.14841532238407185,0.0011998098437127904,0.8503848677722153
121.5,0.14857398380764394,0.0011992144754625253,0.8502268017168935
121.60000000000001,0.14873260704670482,0.001198631572421303,0.8500687613808738
121.7,0.14889119200268697,0.0011980611137647997,0.8499107468835483
121.80000000000001,0.14904973857686743,0.0011975030790542477,0.8497527583440784
121.9,0.14920824667036525,0.001196957448235242,0.8495947958813995
122.0,0.14936671618413863,0.0011964242016365655,0.8494368596142248
122.10000000000001,0.14952514701898229,0.0011959033199690353,0.8492789496610487
122.2,0.14968353907552467,0.001195394784324367,0.8491210661401509
122.30000000000001,0.14984189225422528,0.0011948985761740586,0.8489632091696007
122.4,0.1500002064553719,0.0011944146773682945,0.8488053788672598
122.5,0.15015848157907788,0.0011939430701348678,0.8486475753507873
122.60000000000001,0.15031671752527936,0.0011934837370781216,0.8484897987376425
122.7,0.15047491419373255,0.00119303666117791,0.8483320491450895
122.80000000000001,0.1506330714840109,0.0011926018257885768,0.8481743266902005
122.9,0.15079118929550236,0.0011921792146379548,0.8480166314898597
123.0,0.15094926752740662,0.0011917688118263815,0.8478589636607671
123.10000000000001,0.15110730607873224,0.0011913706018257353,0.8477013233194421
123.2,0.15126530484829392,0.0011909845694784895,0.8475437105822277
123.30000000000001,0.15142326373470968,0.001190610699996785,0.8473861255652936
123.4,0.15158118263639805,0.001190248978961521,0.8472285683846404
123.5,0.15173906145157517,0.0011898993923214647,0.8470710391561034
123.60000000000001,0.15189690007825207,0.0011895619263923782,0.8469135379953555
123.7,0.15205469841423172,0.0011892365678561644,0.8467560650179121
123.80000000000001,0.15221245635710628,0.0011889233037600316,0.8465986203391337
123.9,0.15237017380425413,0.0011886221215156743,0.8464412040742302
124.0,0.1525278506528371,0.0011883330088984737,0.8462838163382644
124.10000000000001,0.15268548679979752,0.0011880559540467148,0.8461264572461558
124.2,0.15284308214185535,0.0011877909454608225,0.8459691269126838
124.30000000000001,0.15300063657550533,0.0011875379720026145,0.8458118254524921
124.4,0.15315814999701396,0.001187297022894572,0.8456545529800915
124.5,0.15331562230241672,0.0011870680877191292,0.8454973096098642
124.60000000000001,0.153473053387515,0.0011868511564179787,0.8453400954560669
124.7,0.15363044314787336,0.001186646219291396,0.8451829106328352
124.80000000000001,0.1537877914788163,0.001186453266997579,0.8450257552541861
124.9,0.15394509827542557,0.0011862722905520084,0.8448686294340224
125.0,0.15410236343253708,0.001186103281326822,0.8447115332861361
125.10000000000001,0.1542595868447379,0.0011859462310502091,0.8445544669242119
125.2,0.15441676840636334,0.0011858011318058195,0.8443974304618308
125.30000000000001,0.1545739080114939,0.0011856679760321922,0.8442404240124739
125.4,0.15473100555395225,0.0011855467565221993,0.8440834476895256
125.5,0.1548880609273003,0.0011854374664225075,0.8439265016062772
125.60000000000001,0.155045074024836,0.0011853400992330575,0.843769585875931
125.7,0.1552020447395905,0.0011852546488065588,0.843612700611603
125.80000000000001,0.155358972964325,0.0011851811093480024,0.843455845926327
125.9,0.15551585859152756,0.0011851194754141905,0.8432990219330583
126.0,0.15567270151341026,0.0011850697419132823,0.8431422287446765
126.10000000000001,0.15582950162190592,0.0011850319041043572,0.8429854664739898
126.2,0.15598625880866512,0.001185005957596994,0.8428287352337379
126.30000000000001,0.15614297296505303,0.0011849918983508675,0.8426720351365962
126.4,0.15629964398214624,0.0011849897226753618,0.8425153662951784
126.5,0.15645627175072976,0.0011849994272291994,0.8423587288220411
126.60000000000001,0.15661285616129372,0.0011850210090200873,0.8422021228296862
126.7,0.15676939710403034,0.0011850544654043794,0.8420455484305653
126.80000000000001,0.15692589446883062,0.0011850997940867562,0.8418890057370827
126.9,0.1570823481452813,0.00118515699311992,0.8417324948615988
127.0,0.15723875802266155,0.0011852260609043063,0.8415760159164342
127.10000000000001,0.1573951239899398,0.001185306996187813,0.8414195690138724
127.2,0.1575514459357705,0.001185399798065544,0.8412631542661639
127.30000000000001,0.15770772374849093,0.0011855044659795709,0.8411067717855295
127.4,0.15786395731611788,0.0011856209997187096,0.8409504216841635
127.5,0.1580201465263444,0.001185749399418314,0.8407941040742373
127.60000000000001,0.15817629126653662,0.0011858896655600854,0.8406378190679032
127.7,0.15833239142373032,0.001186041798971898,0.8404815667772978
